Time;RR;SBP;DBP;HR
407.44;660;120.6054688;76.99584961;90.9090909090909
408.1;660;119.6289063;76.35498047;90.9090909090909
408.76;660;121.2768555;77.78930664;90.9090909090909
409.43;670;122.7722168;79.16259766;89.5522388059701
410.1;670;121.9787598;79.13208008;89.5522388059701
410.76;660;119.5373535;77.48413086;90.9090909090909
411.43;670;119.6289063;77.08740234;89.5522388059701
412.09;660;121.4294434;77.75878906;90.9090909090909
412.77;680;123.2299805;77.54516602;88.2352941176471
413.44;670;121.6125488;78.64379883;89.5522388059701
414.09;650;119.5983887;76.75170898;92.3076923076923
414.76;670;120.8190918;77.33154297;89.5522388059701
415.44;680;123.5656738;76.53808594;88.2352941176471
416.13;690;123.2910156;78.8269043;86.9565217391304
416.81;680;120.300293;77.20947266;88.2352941176471
417.49;680;119.5678711;77.23999023;88.2352941176471
418.16;670;121.0632324;77.81982422;89.5522388059701
418.83;670;122.0092773;78.15551758;89.5522388059701
419.49;660;120.1171875;77.51464844;90.9090909090909
420.15;660;120.9716797;77.97241211;90.9090909090909
420.82;670;123.3520508;78.85742188;89.5522388059701
421.49;670;124.0234375;79.49829102;89.5522388059701
422.17;680;124.0234375;79.49829102;88.2352941176471
422.83;660;124.0234375;79.49829102;90.9090909090909
423.49;660;117.8283691;74.98168945;90.9090909090909
424.15;660;119.6289063;75.53100586;90.9090909090909
424.81;660;119.0185547;75.71411133;90.9090909090909
425.46;650;116.5161133;74.9206543;92.3076923076923
426.11;650;116.607666;75.4699707;92.3076923076923
426.75;640;120.2392578;76.29394531;93.75
427.41;660;122.1008301;78.33862305;90.9090909090909
428.06;650;120.880127;78.91845703;92.3076923076923
428.71;650;120.1477051;78.70483398;92.3076923076923
429.36;650;121.6430664;79.3762207;92.3076923076923
430.03;670;122.8942871;78.49121094;89.5522388059701
430.73;700;121.6430664;78.64379883;85.7142857142857
431.42;690;119.1101074;76.11083984;86.9565217391304
432.1;680;116.4550781;73.63891602;88.2352941176471
432.77;670;117.1875;72.81494141;89.5522388059701
433.44;670;116.8518066;72.90649414;89.5522388059701
434.1;660;113.9526367;72.38769531;90.9090909090909
434.75;650;112.6098633;71.35009766;92.3076923076923
435.4;650;114.3798828;72.72338867;92.3076923076923
436.04;640;116.8212891;73.79150391;93.75
436.69;650;116.8212891;75.68359375;92.3076923076923
437.33;640;116.2719727;75.13427734;93.75
437.97;640;118.1335449;76.11083984;93.75
438.62;650;120.4833984;77.05688477;92.3076923076923
439.28;660;120.5444336;78.30810547;90.9090909090909
439.94;660;118.1945801;76.47705078;90.9090909090909
440.6;660;117.3706055;75.68359375;90.9090909090909
441.27;670;118.2250977;75.04272461;89.5522388059701
441.94;670;116.2414551;75.50048828;89.5522388059701
442.6;660;113.3728027;73.15063477;90.9090909090909
443.25;650;113.3728027;73.30322266;92.3076923076923
443.9;650;115.020752;73.27270508;92.3076923076923
444.56;660;113.9831543;73.57788086;90.9090909090909
445.21;650;111.8164063;72.66235352;92.3076923076923
445.85;640;112.0300293;71.68579102;93.75
446.51;660;113.1591797;72.47924805;90.9090909090909
447.16;650;113.5559082;72.90649414;92.3076923076923
447.81;650;110.9619141;72.47924805;92.3076923076923
448.46;650;110.2294922;71.86889648;92.3076923076923
449.11;650;111.2976074;72.02148438;92.3076923076923
449.77;660;112.2741699;73.12011719;90.9090909090909
450.45;680;111.1450195;73.27270508;88.2352941176471
451.13;680;110.0769043;72.38769531;88.2352941176471
451.81;680;111.0534668;72.32666016;88.2352941176471
452.5;690;112.1826172;71.92993164;86.9565217391304
453.19;690;111.0839844;72.11303711;86.9565217391304
453.87;680;109.1308594;70.28198242;88.2352941176471
454.55;680;109.8327637;71.07543945;88.2352941176471
455.22;670;111.2976074;72.23510742;89.5522388059701
455.9;680;111.2060547;73.27270508;88.2352941176471
456.57;670;111.4196777;72.78442383;89.5522388059701
457.24;670;113.8305664;73.85253906;89.5522388059701
457.91;670;116.4245605;75.25634766;89.5522388059701
458.59;680;115.7531738;76.23291016;88.2352941176471
459.27;680;115.7836914;75.74462891;88.2352941176471
459.94;670;117.5842285;76.35498047;89.5522388059701
460.62;680;118.2556152;76.8737793;88.2352941176471
461.3;680;118.6523438;76.84326172;88.2352941176471
461.98;680;114.1662598;74.4934082;88.2352941176471
462.65;670;114.440918;73.5168457;89.5522388059701
463.32;670;115.2038574;73.5168457;89.5522388059701
463.98;660;115.4785156;75.07324219;90.9090909090909
464.65;670;113.494873;73.63891602;89.5522388059701
465.32;670;112.8845215;73.27270508;89.5522388059701
465.98;660;115.3869629;75.04272461;90.9090909090909
466.65;670;116.3024902;75.77514648;89.5522388059701
467.32;670;114.5324707;76.20239258;89.5522388059701
467.98;660;114.2883301;74.37133789;90.9090909090909
468.65;670;114.3188477;74.64599609;89.5522388059701
469.32;670;114.8376465;74.52392578;89.5522388059701
469.99;670;114.8376465;74.52392578;89.5522388059701
470.64;650;114.8376465;74.52392578;92.3076923076923
471.28;640;111.2060547;70.46508789;93.75
471.93;650;110.9313965;72.23510742;92.3076923076923
472.58;650;109.5275879;71.71630859;92.3076923076923
473.21;630;108.5510254;71.0144043;95.2380952380952
473.85;640;111.2670898;71.68579102;93.75
474.49;640;113.494873;72.57080078;93.75
475.13;640;112.1520996;72.72338867;93.75
475.75;620;112.0910645;71.77734375;96.7741935483871
476.38;630;115.5090332;73.21166992;95.2380952380952
477.03;650;116.7907715;74.37133789;92.3076923076923
477.69;660;116.8518066;77.17895508;90.9090909090909
478.36;670;116.8518066;76.171875;89.5522388059701
479.02;660;116.6687012;72.78442383;90.9090909090909
479.69;670;117.8588867;74.12719727;89.5522388059701
480.35;660;116.2719727;73.33374023;90.9090909090909
481;650;113.861084;72.265625;92.3076923076923
481.65;650;114.9291992;71.41113281;92.3076923076923
482.3;650;115.1123047;71.65527344;92.3076923076923
482.94;640;115.2954102;72.29614258;93.75
483.58;640;112.7624512;72.50976563;93.75
484.21;630;111.4807129;71.62475586;95.2380952380952
484.84;630;114.4104004;71.19750977;95.2380952380952
485.47;630;117.767334;73.27270508;95.2380952380952
486.1;630;115.7836914;74.89013672;95.2380952380952
486.72;620;115.6921387;75.1953125;96.7741935483871
487.35;630;118.5913086;75.80566406;95.2380952380952
487.98;630;122.2839355;75.80566406;95.2380952380952
489.27;640;120.5749512;77.8503418;93.75
489.92;650;118.8659668;76.78222656;92.3076923076923
490.58;660;122.2229004;77.97241211;90.9090909090909
491.25;670;121.307373;76.99584961;89.5522388059701
491.92;670;116.6381836;74.00512695;89.5522388059701
492.58;660;114.9597168;72.29614258;90.9090909090909
493.25;670;114.3798828;70.25146484;89.5522388059701
493.91;660;112.9760742;71.25854492;90.9090909090909
494.56;650;110.0463867;69.45800781;92.3076923076923
495.19;630;110.0158691;69.88525391;95.2380952380952
495.82;630;112.1520996;72.35717773;95.2380952380952
496.45;630;115.4174805;73.9440918;95.2380952380952
497.06;610;114.7155762;72.99804688;98.3606557377049
497.68;620;116.0583496;76.29394531;96.7741935483871
498.31;630;120.0256348;77.94189453;95.2380952380952
498.96;650;122.253418;80.53588867;92.3076923076923
499.63;670;121.0327148;78.97949219;89.5522388059701
500.29;660;119.9035645;75.10375977;90.9090909090909
500.97;680;120.9411621;76.75170898;88.2352941176471
501.65;680;121.2463379;76.01928711;88.2352941176471
502.32;670;116.7907715;73.21166992;89.5522388059701
502.99;670;113.8000488;71.80786133;89.5522388059701
503.64;650;114.5019531;70.06835938;92.3076923076923
504.3;660;114.5629883;72.02148438;90.9090909090909
504.94;640;111.114502;69.15283203;93.75
505.58;640;111.4501953;70.92285156;93.75
506.22;640;113.7390137;71.38061523;93.75
506.87;650;114.0136719;71.83837891;92.3076923076923
507.5;630;110.3820801;71.07543945;95.2380952380952
508.14;640;111.114502;71.31958008;93.75
508.77;630;114.7460938;70.86181641;95.2380952380952
509.41;640;116.8518066;75.1953125;93.75
510.05;640;116.0583496;75.25634766;93.75
510.69;640;117.0349121;76.59912109;93.75
511.35;660;119.5983887;77.51464844;90.9090909090909
512.03;680;118.7744141;77.48413086;88.2352941176471
512.72;690;117.5231934;75.22583008;86.9565217391304
513.41;689.999999999942;117.4621582;74.70703125;86.9565217391378
514.1;690.000000000058;116.2109375;73.60839844;86.9565217391231
514.78;680;114.0441895;72.14355469;88.2352941176471
515.45;670.000000000058;114.3493652;72.63183594;89.5522388059624
516.11;659.999999999942;114.3493652;71.19750977;90.9090909090989
516.77;660;116.8823242;71.19750977;90.9090909090909
517.41;639.999999999942;116.8823242;71.19750977;93.7500000000085
518.06;650;119.2932129;75.01220703;92.3076923076923
518.72;660.000000000058;119.6594238;75.65307617;90.9090909090829
519.37;650;117.767334;76.4465332;92.3076923076923
520.02;650;116.1804199;75.4699707;92.3076923076923
520.68;659.999999999942;117.767334;75.37841797;90.9090909090989
521.34;660.000000000116;117.2790527;74.61547852;90.9090909090749
522.01;669.999999999942;115.6921387;74.89013672;89.5522388059779
522.68;669.999999999942;113.8305664;72.99804688;89.5522388059779
523.35;670.000000000058;114.5629883;72.72338867;89.5522388059624
524.01;660;115.234375;72.78442383;90.9090909090909
524.67;660;113.7084961;73.15063477;90.9090909090909
525.33;660;111.9995117;72.29614258;90.9090909090909
525.98;650;114.0441895;73.2421875;92.3076923076923
526.64;660;116.1804199;74.40185547;90.9090909090909
527.32;680;115.234375;75.07324219;88.2352941176471
527.97;650;113.494873;73.05908203;92.3076923076923
528.63;660;114.1357422;74.70703125;90.9090909090909
529.28;650;115.8752441;75.07324219;92.3076923076923
529.93;650;115.3869629;76.08032227;92.3076923076923
530.58;650;114.654541;75.16479492;92.3076923076923
531.23;650;116.9433594;74.98168945;92.3076923076923
531.89;660;117.1264648;76.59912109;90.9090909090909
532.56;670;115.6005859;75.53100586;89.5522388059701
533.22;660;113.6779785;74.09667969;90.9090909090909
533.88;660;115.3564453;74.61547852;90.9090909090909
534.54;660;114.3798828;74.40185547;90.9090909090909
535.19;650;111.1450195;72.57080078;92.3076923076923
535.83;640;111.4196777;72.5402832;93.75
536.47;640;114.3493652;74.37133789;93.75
537.12;650;114.9902344;76.11083984;92.3076923076923
537.76;640;113.8000488;75.65307617;93.75
538.41;650;115.234375;76.23291016;92.3076923076923
539.08;670;117.3706055;76.32446289;89.5522388059701
539.76;680;115.6311035;75.65307617;88.2352941176471
540.44;680;112.4267578;72.81494141;88.2352941176471
541.11;670;112.0300293;71.71630859;89.5522388059701
541.79;680;112.2741699;70.70922852;88.2352941176471
542.47;680;108.9172363;69.36645508;88.2352941176471
543.13;660;105.4382324;67.1081543;90.9090909090909
543.8;670;106.0791016;67.99316406;89.5522388059701
544.46;660;107.1472168;68.48144531;90.9090909090909
545.12;660;105.8654785;69.30541992;90.9090909090909
545.76;640;103.6376953;68.20678711;93.75
546.4;640;106.9030762;68.38989258;93.75
547.04;640;107.2387695;69.97680664;93.75
547.68;640;107.0556641;71.44165039;93.75
548.32;640;108.2458496;72.38769531;93.75
548.96;640;111.1450195;73.73046875;93.75
549.61;650;110.9008789;75.04272461;92.3076923076923
550.26;650;109.161377;73.57788086;92.3076923076923
550.91;650;110.3515625;73.45581055;92.3076923076923
551.56;650;111.6333008;73.05908203;92.3076923076923
552.22;660;109.6801758;72.63183594;90.9090909090909
552.87;650;107.1166992;70.80078125;92.3076923076923
553.51;640;108.4899902;70.49560547;93.75
554.16;650;111.2365723;70.73974609;92.3076923076923
554.81;650;111.7248535;71.77734375;92.3076923076923
555.46;650;109.2834473;71.5637207;92.3076923076923
556.09;630;108.1542969;71.89941406;95.2380952380952
556.73;640;108.5510254;72.08251953;93.75
557.37;640;111.1755371;72.47924805;93.75
558.02;650;111.2060547;73.82202148;92.3076923076923
558.68;660;108.6730957;71.38061523;90.9090909090909
559.32;640;106.9641113;71.0144043;93.75
559.96;640;108.7341309;70.15991211;93.75
560.58;620;109.4360352;72.05200195;96.7741935483871
561.19;610;107.8186035;72.20458984;98.3606557377049
561.79;600;108.1237793;69.88525391;100
562.38;590;106.7810059;70.00732422;101.694915254237
562.97;590;106.7810059;70.25146484;101.694915254237
563.56;590;107.5134277;70.25146484;101.694915254237
564.16;600;107.5134277;70.25146484;100
564.77;610;112.6708984;71.38061523;98.3606557377049
565.37;600;112.3352051;72.11303711;100
565.98;610;114.2272949;73.42529297;98.3606557377049
566.6;620;114.7155762;73.9440918;96.7741935483871
567.22;620;114.7155762;73.9440918;96.7741935483871
567.85;630;114.7155762;73.9440918;95.2380952380952
568.48;630;115.814209;72.08251953;95.2380952380952
569.08;600;109.375;66.25366211;100
570.3;620;112.5183105;71.25854492;96.7741935483871
572.2;630;116.8823242;66.89453125;95.2380952380952
572.85;650;115.9667969;63.56811523;92.3076923076923
573.52;670;115.9973145;60.39428711;89.5522388059701
574.19;670;110.4125977;56.54907227;89.5522388059701
574.84;650;106.2316895;54.74853516;92.3076923076923
575.51;670;101.1352539;52.27661133;89.5522388059701
576.16;650;99.18212891;50.29296875;92.3076923076923
576.81;650;93.96362305;47.79052734;92.3076923076923
577.44;630;92.10205078;46.50878906;95.2380952380952
578.04;600;91.06445313;46.96655273;100
578.65;610;92.25463867;48.21777344;98.3606557377049
579.26;610;97.41210938;50.84228516;98.3606557377049
579.88;620;101.0437012;54.29077148;96.7741935483871
580.52;640;107.0251465;58.04443359;93.75
581.19;670;110.3210449;58.04443359;89.5522388059701
581.86;670;113.6169434;59.20410156;89.5522388059701
582.53;670;114.1357422;62.01171875;89.5522388059701
583.22;690;118.8964844;65.33813477;86.9565217391304
583.94;720;121.7651367;65.55175781;83.3333333333333
584.68;740;122.1923828;66.74194336;81.0810810810811
585.44;760;123.5046387;66.04003906;78.9473684210526
586.24;800;123.2299805;65.85693359;75
587.05;810;122.833252;64.94140625;74.0740740740741
587.84;790;121.7651367;62.71362305;75.9493670886076
588.64;800;121.4294434;63.41552734;75
589.45;810;119.6289063;63.14086914;74.0740740740741
590.23;780;119.6289063;64.94140625;76.9230769230769
591.03;800;119.2016602;67.44384766;75
591.84;810;122.9858398;66.89453125;74.0740740740741
592.62;780;122.7722168;67.35229492;76.9230769230769
593.4;780;121.5515137;70.15991211;76.9230769230769
594.22;820;127.3803711;72.20458984;73.1707317073171
595.06;840;128.9367676;73.54736328;71.4285714285714
595.86;800;126.7700195;70.92285156;75
596.68;820;128.1433105;70.95336914;73.1707317073171
597.52;840;126.8310547;70.28198242;71.4285714285714
598.34;820;123.1689453;69.3359375;73.1707317073171
599.15;810;123.7792969;69.3359375;74.0740740740741
599.96;810;125.3662109;70.43457031;74.0740740740741
600.76;800;125.4882813;71.71630859;75
601.53;770;125.9155273;71.07543945;77.9220779220779
602.32;790;129.7607422;74.85961914;75.9493670886076
603.14;820;133.4533691;76.8737793;73.1707317073171
603.94;800;130.5236816;75.22583008;75
604.76;820;128.2958984;74.52392578;73.1707317073171
605.58;820;131.1340332;74.34082031;73.1707317073171
606.37;790;125.7019043;72.66235352;75.9493670886076
607.15;780;123.260498;71.5637207;76.9230769230769
607.95;800;125.6408691;71.31958008;75
608.74;790;128.3569336;73.5168457;75.9493670886076
609.52;780;128.5400391;74.4934082;76.9230769230769
610.29;770;128.3874512;76.66015625;77.9220779220779
611.07;780;133.8806152;79.13208008;76.9230769230769
611.88;810;134.552002;79.13208008;74.0740740740741
612.66;780;133.2702637;78.36914063;76.9230769230769
613.46;800;130.6152344;79.3762207;75
614.3;840;135.0097656;77.75878906;71.4285714285714
615.17;870;136.9628906;76.47705078;68.9655172413793
616.01;840;130.0964355;72.11303711;71.4285714285714
616.86;850;127.2888184;72.78442383;70.5882352941177
617.72;860;127.1057129;71.68579102;69.7674418604651
618.57;850;124.7253418;70.12939453;70.5882352941177
619.39;820;123.5961914;69.30541992;73.1707317073171
620.21;820;123.7487793;69.67163086;73.1707317073171
621.02;810;123.7487793;69.67163086;74.0740740740741
621.81;790;125.8850098;69.67163086;75.9493670886076
622.61;800;127.3803711;74.61547852;75
623.44;830;128.8757324;74.18823242;72.289156626506
624.28;840;126.5869141;72.84545898;71.4285714285714
625.13;850;125.0610352;72.44873047;70.5882352941177
626;870;125.7019043;70.28198242;68.9655172413793
626.86;860;124.6337891;69.73266602;69.7674418604651
627.69;830;122.9553223;68.05419922;72.289156626506
628.53;840;123.4741211;71.53320313;71.4285714285714
629.37;840;123.4130859;69.97680664;71.4285714285714
630.18;810;121.1242676;68.0847168;74.0740740740741
631;820;124.3896484;69.39697266;73.1707317073171
631.83;830;126.4953613;70.61767578;72.289156626506
632.64;810;123.7182617;69.58007813;74.0740740740741
633.48;840;122.5280762;72.57080078;71.4285714285714
634.34;860;124.786377;71.19750977;69.7674418604651
635.18;840;123.046875;70.40405273;71.4285714285714
636.03;850;121.9177246;71.44165039;70.5882352941177
636.88;850;124.8779297;69.12231445;70.5882352941177
637.72;840;122.1923828;69.00024414;71.4285714285714
638.56;840;120.0866699;70.00732422;71.4285714285714
639.41;850;120.0256348;68.0847168;70.5882352941177
640.28;870;118.2556152;66.34521484;68.9655172413793
641.13;850;117.0654297;65.39916992;70.5882352941177
641.98;850;115.7226563;65.76538086;70.5882352941177
642.8;820;116.3330078;66.86401367;73.1707317073171
643.59;790;115.1428223;65.67382813;75.9493670886076
644.39;800;117.5537109;70.40405273;75
645.19;800;117.767334;69.36645508;75
645.98;790;116.9433594;70.40405273;75.9493670886076
646.79;810;115.814209;70.06835938;74.0740740740741
647.64;850;117.0349121;67.04711914;70.5882352941177
648.48;840;117.8894043;68.20678711;71.4285714285714
649.29;810;114.4104004;67.93212891;74.0740740740741
650.1;810;115.020752;68.93920898;74.0740740740741
650.92;820;116.6381836;69.79370117;73.1707317073171
651.74;820;114.5629883;69.12231445;73.1707317073171
652.58;840;117.0043945;69.48852539;71.4285714285714
653.4;820;115.447998;68.6340332;73.1707317073171
654.2;800;115.5700684;69.91577148;75
655.01;810;119.8425293;69.42749023;74.0740740740741
655.79;780;120.0866699;71.44165039;76.9230769230769
656.6;810;122.8027344;72.81494141;74.0740740740741
657.4;800;124.7253418;73.60839844;75
658.2;800;123.5961914;73.54736328;75
659;800;122.5280762;74.67651367;75
659.82;820;124.8474121;74.18823242;73.1707317073171
660.63;810;123.4741211;74.46289063;74.0740740740741
661.44;810;121.307373;73.39477539;74.0740740740741
662.26;820;122.8942871;72.47924805;73.1707317073171
663.09;830;121.5515137;72.35717773;72.289156626506
663.9;810;119.8425293;71.19750977;74.0740740740741
664.71;810;122.1008301;71.19750977;74.0740740740741
665.5;790;121.6125488;73.33374023;75.9493670886076
666.26;760;119.5373535;73.36425781;78.9473684210526
667.03;770;121.4294434;74.4934082;77.9220779220779
667.83;800;125.3356934;76.08032227;75
668.63;800;125.4577637;76.32446289;75
669.45;820;127.6550293;76.41601563;73.1707317073171
670.27;820;128.326416;76.66015625;73.1707317073171
671.08;810;125.2746582;74.9206543;74.0740740740741
671.86;780;120.1171875;72.66235352;76.9230769230769
672.62;760;121.4294434;74.73754883;78.9473684210526
673.39;770;123.9013672;75.04272461;77.9220779220779
674.12;730;122.8942871;74.40185547;82.1917808219178
674.88;760;123.9318848;76.01928711;78.9473684210526
675.64;760;124.7253418;75.68359375;78.9473684210526
676.39;750;122.6501465;75.22583008;80
677.17;780;123.6572266;75.8972168;76.9230769230769
677.94;770;123.1079102;74.24926758;77.9220779220779
678.73;790;120.8190918;74.70703125;75.9493670886076
679.5;770;120.8190918;74.70703125;77.9220779220779
680.26;760;117.1569824;74.70703125;78.9473684210526
680.98;720;114.7155762;68.54248047;83.3333333333333
681.69;710;112.5183105;69.48852539;84.5070422535211
682.41;720;112.1520996;68.72558594;83.3333333333333
683.11;700;112.2436523;69.3359375;85.7142857142857
683.84;730;114.8376465;71.19750977;82.1917808219178
684.6;760;118.1335449;71.92993164;78.9473684210526
685.37;770;117.0043945;70.22094727;77.9220779220779
686.16;790;115.020752;70.80078125;75.9493670886076
686.97;810;116.8212891;68.87817383;74.0740740740741
687.8;830;115.7226563;69.27490234;72.289156626506
688.62;820;112.0300293;67.07763672;73.1707317073171
689.43;810;112.701416;65.88745117;74.0740740740741
690.25;820;112.1826172;65.76538086;73.1707317073171
691.06;810;107.208252;62.92724609;74.0740740740741
691.84;780;104.0344238;60.88256836;76.9230769230769
692.62;780;105.4382324;60.546875;76.9230769230769
693.4;780;105.3466797;60.2722168;76.9230769230769
694.17;770;104.0344238;59.90600586;77.9220779220779
694.94;770;102.6916504;61.43188477;77.9220779220779
695.7;760;106.1706543;61.88964844;78.9473684210526
696.45;750;105.0109863;62.5;80
697.19;740;104.7973633;62.04223633;81.0810810810811
697.92;730;102.6306152;63.69018555;82.1917808219178
698.67;750;106.1706543;62.53051758;80
699.44;770;107.1777344;64.91088867;77.9220779220779
700.2;760;105.4992676;64.42260742;78.9473684210526
700.95;750;103.5461426;62.68310547;80
701.72;770;105.255127;61.70654297;77.9220779220779
702.49;770;108.7036133;63.65966797;77.9220779220779
703.28;790;106.8725586;65.06347656;75.9493670886076
704.06;780;109.3139648;65.1550293;76.9230769230769
704.87;810;109.7412109;66.43676758;74.0740740740741
705.69;820;111.541748;65.91796875;73.1707317073171
706.52;830;110.5041504;66.55883789;72.289156626506
707.33;810;108.3679199;64.81933594;74.0740740740741
708.13;800;107.1472168;64.63623047;75
708.92;790;107.9101563;64.02587891;75.9493670886076
709.71;790;107.5134277;64.63623047;75.9493670886076
710.48;770;105.9875488;64.7277832;77.9220779220779
711.23;750;106.5979004;66.10107422;80
712.01;780;109.7717285;67.13867188;76.9230769230769
712.79;780;110.6567383;67.87109375;76.9230769230769
713.58;790;109.9853516;67.77954102;75.9493670886076
714.38;800;109.7717285;66.46728516;75
715.18;800;111.907959;65.76538086;75
715.98;800;109.3444824;65.79589844;75
716.77;790;109.1918945;65.91796875;75.9493670886076
717.55;780;111.0534668;67.6574707;76.9230769230769
718.35;800;115.4785156;68.54248047;75
719.13;780;116.0583496;70.00732422;76.9230769230769
719.92;790;114.4104004;70.70922852;75.9493670886076
720.72;800;116.2414551;70.73974609;75
721.55;830;116.9433594;70.49560547;72.289156626506
722.39;840;116.5466309;69.24438477;71.4285714285714
723.22;830;115.2954102;67.96264648;72.289156626506
724.04;820;116.973877;67.04711914;73.1707317073171
724.84;800;114.8376465;67.47436523;75
725.64;800;111.7858887;66.31469727;75
726.45;810;114.654541;66.95556641;74.0740740740741
727.27;820;116.5466309;67.62695313;73.1707317073171
728.07;800;115.814209;68.05419922;75
728.89;820;117.4926758;69.97680664;73.1707317073171
729.7;810;119.5068359;69.67163086;74.0740740740741
730.52;820;118.7438965;70.3125;73.1707317073171
731.34;820;117.3706055;70.73974609;73.1707317073171
732.17;830;119.6899414;70.46508789;72.289156626506
733.02;850;118.6523438;69.94628906;70.5882352941177
